post_id,permalink,datetime_utc,owner_username,location_name,final_model_version,category,confidence,meal_type,cuisines,content_type,needs_review,rationale,entities_json,selected_processed_at,refreshed_at
3607183790624806562,https://www.instagram.com/p/DIPSou_vRai/,2025-04-09T20:19:13+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.656,drinks,,event,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.656}, ""metadata"": {""hashtags"": [""atlantafood"", ""atleats"", ""atlfoodie"", ""atlmarket""], ""mentions"": [""atllovesmo"", ""blameitonthealcohall"", ""chefsmarketatl"", ""prattpullmandistrict""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.656, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3606492325292646320,https://www.instagram.com/p/DIM1aluPZ-w/,2025-04-08T21:25:02+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.744,drinks,mediterranean,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""mediterranean""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""mediterranean""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.744}, ""metadata"": {""hashtags"": [""atleats"", ""atlfoodie"", ""bufordhwyfinds"", ""chambleega""], ""mentions"": [""atllovesmo"", ""layalyofficial""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""mediterranean""], ""content_type"": ""food_spot"", ""confidence"": 0.744, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3605747287407350520,https://www.instagram.com/p/DIKMA3HvlL4/,2025-04-07T20:43:14+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.63,drinks,italian,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""italian""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""italian""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""extraordinarypizza"", ""mistero1"", ""mistero1pizza""], ""mentions"": [""mistero1pizza"", ""mistero1pizza.""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""italian""], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3604903734666583379,https://www.instagram.com/p/DIHMNjaR91T/,2025-04-06T16:47:40+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.675,dinner,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.675}, ""metadata"": {""hashtags"": [""atlblog"", ""atldance"", ""atldatenight"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""drinkninedot."", ""elmalo.atl"", ""johnnyshideaway"", ""jojosbeloved"", ""mjqofficial"", ""pisces.atl"", ""politanrow.colonysquare."", ""underground_atlanta.""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.675, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3604111996611935351,https://www.instagram.com/p/DIEYMP4xzx3/,2025-04-05T14:34:12+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.707,unknown,,event,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.707}, ""metadata"": {""hashtags"": [""atlblog"", ""breakawayatl"", ""breakawayfest"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""breakaway"", ""breakawayatl"", ""chrislake"", ""illenium"", ""zedd""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.707, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3603705893880603913,https://www.instagram.com/p/DIC72rPvCUJ/,2025-04-05T01:10:52+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.613,unknown,chinese|korean,event,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [""chinese"", ""korean""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [""chinese"", ""korean""], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.613}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlanticstation"", ""atllovesmo"", ""bingsoo.nyc"", ""pandafestatlanta"", ""saucybao""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [""chinese"", ""korean""], ""content_type"": ""event"", ""confidence"": 0.613, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3603310482138035152,https://www.instagram.com/p/DIBh8rXR3PQ/,2025-04-04T12:05:34+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.63,drinks,seafood,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""seafood""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atldatenight"", ""atlfood"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""lure.atl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3602131722146981746,https://www.instagram.com/p/DH9V7dkvKdy/,2025-04-02T21:00:04+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.744,dinner,mediterranean,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [""mediterranean""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [""mediterranean""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.744}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""mariettaga""], ""mentions"": [""adanaatl"", ""atllovesmo""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [""mediterranean""], ""content_type"": ""food_spot"", ""confidence"": 0.744, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3601397661216637100,https://www.instagram.com/p/DH6vBeDvYCs/,2025-04-01T20:42:18+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.776,dinner,seafood,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [""seafood""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.776}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""chefjaredwarwick"", ""majinbeen"", ""philipfrobos"", ""wickandnicks""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""confidence"": 0.776, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3600723980119368614,https://www.instagram.com/p/DH4V2HpPuOm/,2025-03-31T22:22:49+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,0.63,unknown,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""unknown"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3599806962239697791,https://www.instagram.com/p/DH1FVwMRnN_/,2025-03-30T16:01:20+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,brunch,0.656,brunch,american,food_spot,0,dry_run_keep_source,"{""meal_type"": ""brunch"", ""cuisines"": [""american""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""brunch"", ""baseline_cuisines"": [""american""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.656}, ""metadata"": {""hashtags"": [""atlblog"", ""atlbrunch"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""morningbirdsrestaurant""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""brunch"", ""cuisines"": [""american""], ""content_type"": ""food_spot"", ""confidence"": 0.656, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3599073038748200044,https://www.instagram.com/p/DHyedwrRaxs/,2025-03-29T15:45:59+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.675,dinner,,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.675}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""thingstodoinatlanta""], ""mentions"": [""atlantavibevb"", ""realprovb""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.675, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3598236118744830300,https://www.instagram.com/p/DHvgK-LxBFc/,2025-03-28T12:00:09+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.744,dinner,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.744}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlantabeltline"", ""barpremioatlanta"", ""elektraatl."", ""forthatlanta"", ""ilpremioatlanta"", ""moonlightatlanta"", ""resy.""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.744, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3597757347180471013,https://www.instagram.com/p/DHtzT7avmLl/,2025-03-27T20:09:06+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.613,drinks,italian|mexican,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""italian"", ""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""italian"", ""mexican""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.613}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats""], ""mentions"": [""atllovesmo"", ""zocalo""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""italian"", ""mexican""], ""content_type"": ""food_spot"", ""confidence"": 0.613, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3597093206472188157,https://www.instagram.com/p/DHrcTaLvuD9/,2025-03-26T22:10:14+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.675,dinner,seafood,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [""seafood""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.675}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""madreselvaatl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""confidence"": 0.675, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3596313037205513015,https://www.instagram.com/p/DHoq6c7vaM3/,2025-03-25T20:19:03+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.656,drinks,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.656}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""chelseaolivia13"", ""cooksatl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.656, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3595331447562801330,https://www.instagram.com/p/DHlLucVxZCy/,2025-03-24T11:55:55+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,0.83,dinner,,food_spot,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.83}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""avize.atl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""confidence"": 0.83, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3594729993219217954,https://www.instagram.com/p/DHjC-IVRhoi/,2025-03-23T15:54:20+00:00,atllovesmo,,llm-refined-v1-dryrun-full,all_day,0.585,all_day,coffee_cafe,activity,0,dry_run_keep_source,"{""meal_type"": ""all_day"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""all_day"", ""baseline_cuisines"": [""coffee_cafe""], ""baseline_content_type"": ""activity"", ""baseline_confidence"": 0.585}, ""metadata"": {""hashtags"": [""atlblog"", ""sandysprings"", ""thingstodoinatlanta""], ""mentions"": [""welloworksatlanta""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""all_day"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""activity"", ""confidence"": 0.585, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3594000529908568046,https://www.instagram.com/p/DHgdHCrxA_u/,2025-03-22T15:44:47+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.63,dinner,,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""elijahakeem_tattoos"", ""inkorporated.tattoos"", ""official_drinkandink"", ""thebeaconlive""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3592710139364153769,https://www.instagram.com/p/DHb3tY1vpmp/,2025-03-20T21:01:03+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.887,drinks,bbq|coffee_cafe|japanese|mexican,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""bbq"", ""coffee_cafe"", ""japanese"", ""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""bbq"", ""coffee_cafe"", ""japanese"", ""mexican""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.887}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlantacoffeeshops"", ""atllovesmo"", ""blockanddrum"", ""chamblee.ga."", ""madreselvaatl"", ""wagyuhouseatl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""bbq"", ""coffee_cafe"", ""japanese"", ""mexican""], ""content_type"": ""food_spot"", ""confidence"": 0.887, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3591713159066904501,https://www.instagram.com/p/DHYVBalR2e1/,2025-03-19T11:59:55+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,0.685,drinks,seafood,food_spot,0,dry_run_keep_source,"{""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""drinks"", ""baseline_cuisines"": [""seafood""], ""baseline_content_type"": ""food_spot"", ""baseline_confidence"": 0.685}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""theoptimistatl""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""drinks"", ""cuisines"": [""seafood""], ""content_type"": ""food_spot"", ""confidence"": 0.685, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
3589719079503499697,https://www.instagram.com/p/DHRPnvRP5Gx/,2025-03-16T17:58:46+00:00,atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,0.63,dinner,,event,0,dry_run_keep_source,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""source_model_version"": ""nlp-refined-v1"", ""baseline_meal_type"": ""dinner"", ""baseline_cuisines"": [], ""baseline_content_type"": ""event"", ""baseline_confidence"": 0.63}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""thingstodoinatlanta""], ""mentions"": [""adairparktoday"", ""atllovesmo"", ""mollysanyourceramics"", ""mollysanyourceramicsstudio""], ""llm_model"": ""gpt-4.1-mini"", ""llm_base_url"": ""https://api.openai.com/v1"", ""refined_from"": ""nlp-refined-v1""}, ""refinement"": {""llm_raw"": {""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""event"", ""confidence"": 0.63, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}, ""needs_review"": false, ""rationale"": ""dry_run_keep_source""}}",2026-04-18 22:37:27,2026-04-20 18:58:42
