post_id,datetime_utc,permalink,caption,owner_username,location_name,final_model_version,category,meal_type,cuisines,content_type,confidence,needs_review,rationale
3615050387478188251,2025-04-20T16:52:49+00:00,https://www.instagram.com/p/DIrPSyOxpDb/,"An evening well spent celebrating the culinary arts at the @atlairport ✨

I got to attend the Centennial Chef’s Table—a special dinner celebrating 100 years of ATL and the seriously slept-on food scene happening right inside the terminals.

The night included 4 notable chefs pulling inspiration from 4 different decades resulting in 4 nostalgic dishes:
• Chef Justin Mcalpine served a 1990s-inspired ceviche with grouper & tiger milk which was light, bright & flavorful 
• @cheftoddrichards brought 1970s flavor with redfish + a short rib croquette with sweet and tangy butternut squash
• chefdgonzalez gave a nod to the 1950s with duck two ways and cozy sides in a play on a tv dinner 
• @chefdnutter sweetened things up with a 1960s coconut rice pudding with bourbon-soaked raisins, mango, and pecans.

This event also kicked off ATL SkyPointe Restaurant Week, celebrating ATL’s award-winning concessions program. So yeah—next time you fly, be sure to try some of the best food you didn’t know was at the airport!

@atlairport isn’t just the busiest airport, it’s also an unexpected culinary hub - they have over 300+ vendors including local favorites and nationally loved brands. I’m sure we are all apart of the 110 million travelers they see each year, so don’t forget to take advantage of the incredible meals offered there! 

Can you believe it’s been 100 years?! 

This post was made in collaboration with @atlairport 🫶

#ATL100 #ATLairport #atlfoodie #atleats",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,seafood,event,0.656,0,dry_run_keep_source
3613025372875828939,2025-04-17T21:44:52+00:00,https://www.instagram.com/p/DIkC28avK7L/,"you’ll be ordering one of everything ✨

follow @atllovesmo for more gems 💌

found a cutesy sushi spot, @norifishsushiizakaya, tucked away in Buckhead across from @okiboru_atl. The building is very nondescript, which contributes to the dark & moody interior that is perfect for date night. You can order omakase for $170 a person or a la carte nigiri, sushi, other apps, and larger dishes from the land & sea. I recommend the omakase so you get to try a little of everything. The otoro is always my favorite. Fully obsessed w their cocktails like the infused jasmine tea and the zen garden (or go full bougie with a caviar stuffed olive martini) . This is another one of those treat yourself moments that I think you’ll enjoy. 

2277 Peachtree Rd NE ste a, Atlanta, GA 30309

#atlblog #atlfoodie #atleats",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,japanese|seafood,food_spot,0.744,0,dry_run_keep_source
3611540167707125990,2025-04-15T20:33:10+00:00,https://www.instagram.com/p/DIexKXUPOjm/,"all new elevated dinner menu and spring cocktails at this luxury hotel in atl ✨

Looking for a date night where the classic French-brasserie gets a southern spin? Spring is in the air & @brassicaatlanta in Buckhead’s @waatlanta has completely reimagined their menu and cocktail list. The tartare with yellowfin tuna, orange king salmon and a sriracha vinegrette was the perfect light start to the meal. I obviously had to pair it with their mezcal cocktail, the osprey, which had chamomile, pineapple, and black pepper. 

It’s rare to find a dish as beautiful in taste and presentation as their grilled branzino with a brown butter sauce to top it off. Plus, I know how much you all love a good steak and they have a 22oz charred tomahawk on the menu (and always a few specials to pay attention to). Nothing made me happier than the generous portion of pimento mac and cheese scooped straight from the pot (that southern hospitality touch). Think I found my new favorite pairing, @brassicaatlanta mac & cheese with an espresso martini (which I had to try for research purposes). 

Save for your next elevated date night. The ambiance is best at night, but know they have a beautiful courtyard for you to sip your spring cocktail on too (like the city in the forest with toki whisky, peach shrub, & orange blossom). 

This post was made in collaboration with @brassicaatlanta 🫶

#atlblog #atleats #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,coffee_cafe,food_spot,0.831,0,dry_run_keep_source
3609907734860037123,2025-04-13T14:29:18+00:00,https://www.instagram.com/p/DIY9_VwRHwD/,"you know the drill 👉 swipe 

follow for more 💌 @atllovesmo 

There are some great patios in atl to sip on an iced latte. What’s your favorite spot? I’m sure @atlantacoffeeshops knows of a few! All spots are tagged in the photo. 

The weather may be ~weird~ right now but coffee shop hangs in the sunshine makes the (my) world go round 

#atlcoffee #atleats #atlblog",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,unknown,coffee_cafe|mexican,food_spot,0.63,0,dry_run_keep_source
3609173271461051623,2025-04-12T14:12:03+00:00,https://www.instagram.com/p/DIWW_faRTzn/,"✨It’s vintage market season✨

for fun things to do in atl ➡️ follow @atllovesmo x @gvgatl 

@gvgatl’s A Day at the Dairies is back tomorrow 4/13 from 12-6pm (and it’s free!). They host an array of events each month supporting local artists, vintage curators and handmade artisans (they’re pro’s they’ve been supporting the community since 2014). I stopped in at their bi-monthly event “A Day at Dairies” in Reynoldstown @atlantadairies. This is a must visit market in Atlanta with over 50 vendors. Find everything from plants, vinyl, vintage clothing, art, and so much more. 

Have yourself the best day with breakfast at @homegrownga, vintage shopping at @atlantadairies, followed by a beer or three at @3timaginarium. 

GVG has been hosting vintage and handmade pop ups around Atlanta for 10 years to encourage you to #supporttinybusinesses ✨ you’re bound to find something fun & funky that you can’t find anywhere else!!

Keep your eyes peeled for @drinkninedot 

#atlmarket #atlvintage #atlantablog #thingstodoinatlanta #atleats",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,drinks,,event,0.702,0,dry_run_keep_source
3607917502421504601,2025-04-10T20:39:15+00:00,https://www.instagram.com/p/DIR5dpWv5JZ/,"Since it’s patio season in atl (minus this ridiculous pollen)

follow @atllovesmo for more vibes in atl ❤️‍🔥

@hotelgranada_atlanta is nestled in the heart of midtown but offers an urban oasis tucked in between the building with a fountain and plenty of greenery. Pom Court is their signature all-day bar and restaurant that is giving laid back southern vibes. @hotelgranada_atlanta certainly makes for the perfect date night because you can wander down to the speakeasy @maypeel_atlanta afterwards. 

Send to someone who needs a spritz in the courtyard 💌

#atlfood #atlblog #atlantahotels #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,,food_spot,0.63,0,dry_run_keep_source
3607183790624806562,2025-04-09T20:19:13+00:00,https://www.instagram.com/p/DIPSou_vRai/,"PSA: atl’s best FREE recurring food fest is back every Saturday.

Follow @atllovesmo for more fun events around the city 

 @prattpullmandistrict Pullman Yards’ Chefs Market @chefsmarketatl has new hours! The market will be going on every Saturday from 2-8 p.m. in the Railpark. It’s giving farmers market-meets-bustling bazaar and there are so many featured local vendors from food + drinks to artisans, purveyors and more. Don’t forget to go inside to @blameitonthealcohall for a cocktail.

Send this to your foodie friends ✨

Chefs Market is a family and dog friendly weekly event. Admission is free. 

The current hours are 2 PM to 8 PM Saturdays 

225 Rogers Street NE

Food is not free take ya wallet 😆

#atlfoodie #atlantafood #atlmarket #atleats",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,drinks,,event,0.656,0,dry_run_keep_source
3606492325292646320,2025-04-08T21:25:02+00:00,https://www.instagram.com/p/DIM1aluPZ-w/,"this is a mediterranean gem you should get to know 🤤

follow @atllovesmo for more 💌
 @layalyofficial in Chamblee is a family-owned restaurant with serious Mediterranean flavor showcasing recipes passed down through generations. They’ve introduced a Levantine-style molokhia that tastes like it came straight from someone’s home kitchen (in the best way). You can also find an incredible kibbeh (steak tartare) on the menu with a green onion + olive oil drizzle and traditional grape leaves with lamb. Be sure to go with friends because you’ll want to order the whole menu—labneh, hummus, baba ghanoush, warm pita to scoop it up, kebabs, and the most crispy falafel. 

If you’re looking for cocktail recommendations, we loved the Jerusalem Jewel with rum, date syrup, elderflower + lemon and the Desert Dusk which is a play on the espresso martini with arabic coffee. Psa: they have an insane Dubai chocolate cheesecake that lives up to the hype. Be sure to make a reservation, as the word on the street is out about this one. Let me know what you think when you go. The Levantine-style molokhia was one of my favorite things I’ve eaten so far, and I think you should try it too!  
#atleats #atlfoodie #chambleega #bufordhwyfinds",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,mediterranean,food_spot,0.744,0,dry_run_keep_source
3605747287407350520,2025-04-07T20:43:14+00:00,https://www.instagram.com/p/DIKMA3HvlL4/,"there is a new pizzas spot in town and it’s sure to be your new obsession!! 

🍕✨ @mistero1pizza has officially landed in Sandy Springs (with Buckhead coming soon), and this place is a taste of Italy, straight from the source. You learn something new every day, and today I’m here to tell you there is such a thing as an ‘O1’ visa. It is for those with extraordinary ability, which is exactly what Chef Renato Viola earned for his pizza making. You’ll see why once you go. They are very intentional with ingredients, importing the key ingredients from Italy (it makes a difference). They’re famously known for the star shaped pizza, with the Star Luca being one of my favorite of the night! They even have stracciatella cheese which you can’t find anywhere else. P.s. if you spend any time on the internet then you’ll know what I mean when I say Dave Portnoy rated this an 8.9. The pizza is also on the Michelin recommended list for their original Miami location. Essentially, you gotta go! 

No reservations needed, just show up hungry to @mistero1pizza. 📍6405 Blue Stone Rd Ste 240 Sandy Springs, GA 30328

This post was made in collaboration with Mister O1 🫶

#MisterO1 #ExtraordinaryPizza #MisterO1Pizza #atlblog",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,italian,food_spot,0.63,0,dry_run_keep_source
3604903734666583379,2025-04-06T16:47:40+00:00,https://www.instagram.com/p/DIHMNjaR91T/,"if you’re looking for somewhere to dance 👇 follow @atllovesmo for more of my favorite spots around the city 

Have you been to this 70’s cocktail lounge and dance floor? @jojosbeloved is a hidden disco lounge in midtown tucked away in @politanrow.colonysquare. truly feels like I’ve entered another era walking in and dancing under the disco ball. Save this spot because it’s perfect for a fun date night. You’ll want a reservation Tue - Sat (p.s. no Reservations on Monday). The dance floor is Thur - Sat 

Everyone’s favorite late night dance spot has a new look & location - have you been yet?? @mjqofficial is an Atlanta gem and they’ve taken over @underground_atlanta. Head down Dante’s hatch into what feels like another universe. Keeping to the theme of MJQ, there are various quirky rooms with different vibes and music. You already know Wednesdays here are going to pop off.

If you haven’t been to @pisces.atl what are you doooing?? The energy, the music, and the aesthetic is so good. It’s easily becoming one of my favorite spots to dance with the girls. Plus their NA selection is top tier, esp my favs @drinkninedot. A night out on Edgewood is always a good time. 

There is no doubt @elmalo.atl is the sexiest cocktail lounge in atl with a cocktail menu to match. Make a reservation for a late night table or go to dance in the most beautiful space. They have a few rooms tucked away like the green velvet room that is more low key. It’s one of my favorite nightlife spots in the city to sip on a good cocktail and dance. 

 @johnnyshideaway is always a classic and the perfect way to end a night out. They’re generally playing the classics under a sparkling disco ball. It hasn’t lost any of its luster since opening in 1979, making it one of atl’s oldest night clubs. It’s one of those spots you want to take an out of towner. 

#atlblog #atldance #atldatenight #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,,food_spot,0.675,0,dry_run_keep_source
3604111996611935351,2025-04-05T14:34:12+00:00,https://www.instagram.com/p/DIEYMP4xzx3/,"🚨WIN TWO 2-DAY ULTIMATE VIP TICKETS TO BREAKAWAY ATLANTA (valued at $1798+) *closed*

I know you guys are going to like this one!! If you didn’t know, the nation’s largest touring music festival, @breakaway Music Festival, is coming to our city for the first time May 16-17!! Catch your favs like @illenium , @chrislake , @zedd & so many others!! 🪩💫

TO WIN THE ULTIMATE VIP EXPERIENCE
✨ like this post 
✨ follow @atllovesmo x @breakawayatl 
✨ tag a festival friend in the comments (multiple entries allowed) 

What does Ultimate VIP get you?? 
Access to the side main stage viewing platform, guest lounge, dedicated entrance, drink vouchers and merch voucher, unlimited chilled water bottles, and exclusive Ultimate VIP laminate. Plus access to the VIP and GA areas. * It’s the treatment you deserve *

This giveaway ends Sunday 4/13 and winner will be announced via stories. Giveaway is not associated with Instagram. 

Mark your calendar & grab your friends 🫶
🗓️ May 16-17th
📍 Center Park Credit Union Stadium Victory Plaza

#atlblog #thingstodoinatlanta #breakawayfest #breakawayatl",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,unknown,,event,0.707,0,dry_run_keep_source
3603705893880603913,2025-04-05T01:10:52+00:00,https://www.instagram.com/p/DIC72rPvCUJ/,"PANDA FEST IS HERE 🐼

Follow @atllovesmo for more 🫶

@pandafestatlanta has taken over @atlanticstation this weekend for a sold out food fest! It’s one of the biggest Asian outdoor food festivals. You can find all sorts of unique eats like fried squid and Korean shaved ice (my fav of the day - get it with mango). They have plenty of your favorites like bao buns, dumplings, noodles, boba, and Korean corn dogs. @saucybao has panda bao buns 🐼 and @bingsoo.nyc was my fav bite of the day (mango Korean shaved ice 🤤). It was pup and kid friendly. Take a break in between eating to scope out the artisans - the boba tea candles were adorableeee. Make sure you show up hungry!! If you missed out this time, they’ll be back soon!

#atlblog #atleats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,unknown,chinese|korean,event,0.613,0,dry_run_keep_source
3603310482138035152,2025-04-04T12:05:34+00:00,https://www.instagram.com/p/DIBh8rXR3PQ/,"one of my favorites in Atlanta 🦪

follow @atllovesmo for more 🫶

@lure.atl saltwater kitchen & bar in midtown has one of the best patios and it’s one you better add to your list. I’ve been screaming the praises of lure for awhile now as it’s nestled in the heart of midtown but transports you to the coast. They have a beautiful patio filled with greenery and a patio bar perfect for sipping champagne with oysters. 

You should know about ✨HAPPY HOUR✨
MONDAY – SATURDAY 4:00PM-6:00PM

🫶 they valet too so no parking troubles!! 

#atlfood #atldatenight #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,seafood,food_spot,0.63,0,dry_run_keep_source
3602131722146981746,2025-04-02T21:00:04+00:00,https://www.instagram.com/p/DH9V7dkvKdy/,"$250 GIVEAWAY ✨💨 enter to win a dinner for you & your ppl to atl’s newest lego themed lounge in Marietta 

I’m sure at this point you’ve seen these cute lego cocktails and customizable lego hookahs on the web!! Now is your chance to give it a try yourself. Their apps are the best with spicy feta dip, baba ghanoush, hummus, wings & chicken cannelloni. The cocktails are going to show out too, especially the phoenix which catches fire! It’s the perfect spot to celebrate a bday, have a chill night out, or a cute date night (did you catch the beating heart on the hookah at the end??)

ENTER TO WIN A $250 GIFTCARD ✨
• like this post 🫶
• follow @adanaatl x @atllovesmo 
• tag a friend who would love this 💫
—for bonus entries share to your story and tag me 

Winner announced 4/7. This is not associated with Instagram. 

fyi they’re open late! 
Sunday— Thursday 4:00pm — 1:00am
Friday — Saturday 4:00pm — 3:00am

Everyone tell Will happy birthday 

This post was made in collaboration with Adana 🫶

#atlblog #atleats #atldatenight #mariettaga",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,mediterranean,food_spot,0.744,0,dry_run_keep_source
3601397661216637100,2025-04-01T20:42:18+00:00,https://www.instagram.com/p/DH6vBeDvYCs/,"Check this one out immediately 🐉

Follow @atllovesmo for more gems 

@wickandnicks is one of the coolest underground dinners in atlanta set in a quirky loft with direct view of the chefs at work (making magic✨). Wick AKA @chefjaredwarwick & Nick AKA @majinbeen are the creators of Blueblood, which offers an incredible tasting menu set forth by these wizards. There was an amuse of cryo oysters followed by six courses of imaginative dishes you’d be so glad you got to taste (insert ramp soft serve here). They also team up with talented beverage connoisseurs to pair with each course (thanks @philipfrobos for introducing me to the gibson martini). 

Share this one with your foodie friends 🫶 be sure to follow @wickandnicks to stay up to date with their dinners. They’re exclusive & sell out so you’ll want to be on it ✨ 

#atlblog #atleats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,seafood,food_spot,0.776,0,dry_run_keep_source
3600723980119368614,2025-03-31T22:22:49+00:00,https://www.instagram.com/p/DH4V2HpPuOm/,"as someone who is chronically outside. give it a swipe 👉

places are tagged, ily atl 🫶
follow for more atl gems @atllovesmo 

#atlblog #thingstodoinatlanta #atleats",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,unknown,unknown,,food_spot,0.63,0,dry_run_keep_source
3599806962239697791,2025-03-30T16:01:20+00:00,https://www.instagram.com/p/DH1FVwMRnN_/,"southern brunch set in a fairytale ✨

follow @atllovesmo for more gems in & around atlanta 

How come you guys haven't told me about @morningbirdsrestaurant yet?? It felt like stepping into a wonderland. Tea service is back and better than ever. They had a new pastry chef join the team who makes everything from scratch for the birdcage which can be set with your choice of finger sandwiches, scones with jam, macaroons, and a selection of cakes and pastries. They have a variety of teas and coffees to make for the best brunch.

You can even do bottomless mimosas which means grab your girlies & friends! Those may be some of my favorite pancakes I've had in the city (with blueberry granola and blueberry syrup) and they're famous for the cinnamon rolls so you already know you have to order those (baked fresh). The fried catfish with slow cooked cheese grits were to die for.
Everything is made to order so keep that in mind🫶 make a reservation before your visit!

📍10930 Crabapple Road Suite 21, Roswell, Georgia

#atlblog #atleats #atlbrunch #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,brunch,brunch,american,food_spot,0.656,0,dry_run_keep_source
3599073038748200044,2025-03-29T15:45:59+00:00,https://www.instagram.com/p/DHyedwrRaxs/,"I know you love a vibe (& any fun outing in the city) 👇

For those who don’t know, the @atlantavibevb is ATL’s first professional women’s volleyball team (part of @realprovb). The team is absolutely stacked with elite players, and watching them in action is insaneeeee. I know you’re always looking for something fun & unique to do in the city, and there’s not much better than a watching sports live. I went to cheer for the team last night at GSUCC as they took on San Diego Mojo - & won in four sets!! 

They only have 3 home matches left in the season, so this is your chance for a cute date night or something fun to do with friends. Pretty sure you’ll leave inspired to take up volleyball (catch me on the beginners court). They’ll be back in Downtown Atlanta on Sunday, March 30th for their 404 Day Match. Grab your tickets now at the link in my bio 🎟️ Time to show some love to ATL’s super talented @atlantavibevb!!

📍 Georgia State Convocation Center 📅 3/30 at 3 PM vs. Columbus Fury 

📍 Gas South Arena
📅 4/26 at 8 PM vs Grand Rapids Rise
📅 5/4 at 6 PM vs Omaha Supernovas

Get your ticks - https://bit.ly/424IIXt

This post was made in collaboration with @atlantavibevb 🫶 

#atlblog #thingstodoinatlanta #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,,event,0.675,0,dry_run_keep_source
3598236118744830300,2025-03-28T12:00:09+00:00,https://www.instagram.com/p/DHvgK-LxBFc/,"atl dopamine menu: this wrap around patio on the 16th floor with some of the best views of the city 

You already know my love for @forthatlanta runs deep. We’ve talked about @barpremioatlanta @ilpremioatlanta & @elektraatl. One of my favorite parts is the 1970s inspired rooftop bar @moonlightatlanta situated on the 16th floor. Will never get over these views of the city! There is a huge wraparound patio with comfortable couches overlooking Ponce and beyond. Step back inside to the swanky bar for light bites and cocktails. It’s a caviar bump summer, idk if you’ve heard. 

It’s the ambiance, the mood, the views (& the caviar bump) for me. Make this a date night or hang out with your friends. It’s steps from the @atlantabeltline in O4W. Get dressed up and snap some cute pictures on the patio. I know you’re like me and love a vibe and @moonlightatlanta delivers. Just make sure to reserve on @resy. 

Catch me there at sunset next time ✨

#atlblog #atleats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,,food_spot,0.744,0,dry_run_keep_source
3597757347180471013,2025-03-27T20:09:06+00:00,https://www.instagram.com/p/DHtzT7avmLl/,"think I’ve found my new favorite dish & it’s the molcajete carmelita

 follow @atllovesmo for more 💌

@zocalo is a staple in midtown around the corner from piedmont park. I love anywhere with tableside guac and a good queso fundido served on a hot skillet. Pitchers of margaritas can make anything better (fyi they have a good spicy marg). The place has taken on a new look and it’s a cutie. The patio is going to be a fun spot to hang out soon! If I learned anything, it that the molcajete carmelita is incredibleeeee. It’s served to the table sizzling hot with grilled steak, tomatillo sauce, chorizo, grilled onions, roasted serranos, asadero cheese and your choice of tortillas.

Can’t beat the location, pitcher of margs, and the molcajete carmelita! 

This post was made in collaboration with @zocalo 🫶

#atlblog #atleats",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,italian|mexican,food_spot,0.613,0,dry_run_keep_source
3597093206472188157,2025-03-26T22:10:14+00:00,https://www.instagram.com/p/DHrcTaLvuD9/,"You dont have to leave atl to feel like youre in Peru 

Follow @atllovesmo for more 💌

@madreselvaatl will transport you to Peru with their different types of ceviche and stunning interior. There’s a new outdoor patio perfect for sipping pisco sours in the breezy spring weather. You’ll feel like you’ve been hanging out on the coast. The traditional Latin flavors have been elevated and not only taste soooo freaking good but have been beautifully plated as well. The team really crushed it with this one. It’s one of the most beautiful bars in atlanta. Can’t promise the llamas will be there next time but they’ll always be there in spirit. 🥲🫶

@madreselvaatl makes for a cute date night or go solo at the fish counter ✨ save & share ✨

#atlblog #atleats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,seafood,food_spot,0.675,0,dry_run_keep_source
3596313037205513015,2025-03-25T20:19:03+00:00,https://www.instagram.com/p/DHoq6c7vaM3/,"bone marrow luge, a perfect bikini, & good cocktails 💫

follow for more gems @atllovesmo 💌

@cooksatl is a city favorite for a reason. The James Beard nominated restaurant has good vibes and an even better menu. You of course have to order the bikini which is a grilled cheese with truffle oil and jamon iberico. If @chelseaolivia13 has anything to say then you’ll have to order 10 of the piquillo relleno as well. The menu is mainly tapas so grab your girlies for a fun night out. Make sure you get the bone marrow and wash it down with a glass of sherry the *fun way* 

Save for your next night out 🫶

#atleats #atlfoodie #atlblog

** can you just pretend that last slide is spelled right? Ily **",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,,food_spot,0.656,0,dry_run_keep_source
3595331447562801330,2025-03-24T11:55:55+00:00,https://www.instagram.com/p/DHlLucVxZCy/,"you had me a bougie chicken nuggets and a late night burger

follow for more atl gems @atllovesmo 

@avize.atl newly opened cocktail bar, bar avize, is everything I could’ve hoped for. Good cocktails, stunning interior, and an elevated bar menu to match (completely different from the dining experience at Avize). They have this pickle cocktail - quit jerkin my gherkin - and idk how to explain it but it’s soo good & well balanced. The patio will be the spot to be during spring, especially considering they have bougie chicken nuggies with hot honey, (salmon) caviar, & creme fraiche. There’s also a late night burger on the menu 9pm & on (no exceptions bby). It’s on a freshly baked bun with special sauce and raclette cheese- this is the European alps let us not forget. Omg and the fries, skinny and crispy is the superior way. The truffle fries come with a taleggio cheese whiz, just saying 🤤

It’s a really great date night spot so go ahead and save + share ✨

#atlblog #atlfoodie #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,dinner,dinner,,food_spot,0.83,0,dry_run_keep_source
3594729993219217954,2025-03-23T15:54:20+00:00,https://www.instagram.com/p/DHjC-IVRhoi/,"This coworking & wellness space has truly taken WFH to the next level 💻✨

I’ve found the perfect spot to hang out in Sandy Springs. You can prioritize your health & wellbeing while also reaching max productivity. @welloworksatlanta is so much more than your average coworking space—it’s a game-changer IMO for those who want to work smarter and feel better. I’m convinced there is something for everyone. You can curate a membership that works best for you, whether the focus be on wellness, getting work done, or a little bit of both. 

p.s. get 20% off any membership this month with code WOMEN20 

🧘‍♀️ wellness perks: 
Pick and choose from easy, 20 min sessions of infrared sauna, red light therapy, cryolounge, hydromassage, somadome meditation, or the relaxspace. You could also go big and upgrade to the total wellness package for a little of everything. Idk how I would choose my favorite but the red light bed and somadome were some favorites. 

💼 coworking perks:
There is a modern, beautifully designed lounge space to work from or you can sign up for a dedicated desk / private office studio. 
What’s better than unlimited coffee, sparkling water, and private phone booth access so you can stay focused.
Memberships include meeting room bookings, daily wellness sessions and access to Wello’s exclusive partner perks.

Even if you need something more low-key, you can stop by for the breathing chairs, massage chairs, and digital zen studios (get in a quick pilates session in between checking off your to-do list). 

You can take a tour at any time plus get a free wellness session to try it out while you’re there. Truly so much flexibility to fit any lifestyle.  Memberships start at just $79/month. Check out @welloworksatlanta for more. 

This post was made in collaboration with @welloworksatlanta 🫶

#atlblog #thingstodoinatlanta #sandysprings",atllovesmo,,llm-refined-v1-dryrun-full,all_day,all_day,coffee_cafe,activity,0.585,0,dry_run_keep_source
3594000529908568046,2025-03-22T15:44:47+00:00,https://www.instagram.com/p/DHgdHCrxA_u/,"Date night in atl that is more than just drinks ✨ learn how to tattoo while you sip xx 

Follow @atllovesmo for more 🫶

@official_drinkandink is like paint and sip but better. Have you ever wanted to know what it’s like to be a tattoo artist?? Let me tell you it’s way harder than it looks (not me expecting to be good at this lol). With @elijahakeem_tattoos guidance though, you’ll get the hang of it. 

@inkorporated.tattoos x @thebeaconlive hosts a series of tattoo classes where you get to watch & learn from one of the best and put it to practice on synthetic skin. The class is $75 and it includes all of the supplies you need. It’s byob and there’s a dj so you know the vibes are good. If you’re looking for unique things to do near atl (find @inkorporated.tattoos in Marietta), this is for you. 

Honestly, everyone should have to do this before they get a tattoo, bc that shit is noooot easy. 

Check out their upcoming events @official_drinkandink 

#atlblog #atldatenight #thingstodoinatlanta",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,,event,0.63,0,dry_run_keep_source
3592710139364153769,2025-03-20T21:01:03+00:00,https://www.instagram.com/p/DHb3tY1vpmp/,"if you’re looking for places to take your friends from out of town 👇 

Follow @atllovesmo for more 💌

@blockanddrum is a gem in @chamblee.ga. It’s a listening bar and distillery with a hydroponic farm, which means good vibes and good cocktails. The space has been completely converted into what feels like an adult playground in the best way. There is a giant screen in a large green space and a dj booth for vinyl spinning and more. There’s also a cafe, so yeah, add it to ur list! Thanks @atlantacoffeeshops for the rec! 

@madreselvaatl will transport you to Peru with their different types of ceviche and stunning interior. There’s a new outdoor patio perfect for sipping pisco sours in the breezy spring weather. You’ll feel like you’ve been hanging out on the coast. The traditional Latin flavors have been elevated and not only taste soooo freaking good but have been beautifully plated as well. 

@wagyuhouseatl easily has some of the best views in the city. This is definitely one of the best spots to hang out in west midtown. What’s better than a little rooftop Japanese BBQ & all you can eat items ✨ they have some rules for dining so be sure to check it out beforehand. 

All of the above would make for great spots to hang with your friends or have a cute date night. If you have some recs, I’m all ears. 

#atlblog #atleats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,bbq|coffee_cafe|japanese|mexican,food_spot,0.887,0,dry_run_keep_source
3591713159066904501,2025-03-19T11:59:55+00:00,https://www.instagram.com/p/DHYVBalR2e1/,"Sometimes you need a good meal in the city. Swipe for proof 👉

Follow @atllovesmo for more 💌

@theoptimistatl is a tried and true spot in west midtown with fresh seafood, good cocktails, ridiculous rolls, and a putting green for good measure. They’ve refreshed the interior/exterior and menu so take it as your sign to visit. It’ll transport you to a fish camp somewhere warm with the good vibes & quality seafood to match. They have one of the best patios to hang out on, which is valuable info because patio season is upon us! There is valet so you don’t even have to worry about parking either. I’m optimistic you’ll like this one 🫶 

#atlblog #atleats #atlfoodie",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,drinks,drinks,seafood,food_spot,0.685,0,dry_run_keep_source
3589719079503499697,2025-03-16T17:58:46+00:00,https://www.instagram.com/p/DHRPnvRP5Gx/,"I have no idea what I’m doing, but you wouldn’t be able to tell from the pottery I just made!! 

Follow @atllovesmo for more fun things to do in Atlanta 

Thank you @mollysanyourceramics for being such a gifted teacher! If you’re looking for something unique to do for date night, a fun night out with friends, or solo adventure this is the spot. 

@mollysanyourceramicsstudio has just opened up in @adairparktoday and we are so blessed. Doesn’t matter what kind of pottery experience you have, you can schedule private sessions, book an event, or join as a member to learn & play! I’m itching to see the final pieces because I’m actually obsessed (thanks to Molly for guiding me). She’ll fire & glaze them for you so they’ll be dishwasher & microwave safe! If you’re feeling artsy, you can paint & carve your creations too.  Wait until you see the cutesy little seal & frog my sister and I created. Dont worry the nails & clothes survived the mess. I’ve been a big fan of @mollysanyourceramics for awhile, and it was amazing to see her magic at work. She’s been working on this for a minute guys and it’s sooo good! 

ps. her 8 week classes start March 30th! 

Whatever you do, do check out @mollysanyourceramicsstudio soon 🫶 10/10 recommend. 

#atlblog #thingstodoinatlanta #atldatenight",atllovesmo,"Atlanta, Georgia",llm-refined-v1-dryrun-full,event,dinner,,event,0.63,0,dry_run_keep_source
